,image,label,dataset_split
5123,5324.jpg,0,test
5124,5325.jpg,0,train
5125,5326.jpg,0,train
5126,5327.jpg,0,val
5127,5328.jpg,0,test
5128,5329.jpg,0,train
5129,5330.jpg,0,train
5130,5331.jpg,0,train
5131,5332.jpg,0,train
5132,5333.jpg,0,train
5133,5334.jpg,0,train
5134,5335.jpg,0,train
5135,5336.jpg,0,val
5136,5337.jpg,0,train
5137,5338.jpg,0,train
5138,5339.jpg,0,test
5139,5340.jpg,0,test
5140,5341.jpg,0,val
5141,5342.jpg,0,train
5142,5343.jpg,0,test
5143,5344.jpg,0,val
5144,5345.jpg,0,train
5145,5346.jpg,0,train
5146,5347.jpg,0,test
5147,5348.jpg,0,train
5148,5349.jpg,0,train
5149,5350.jpg,0,train
5150,5351.jpg,0,train
5151,5352.jpg,0,test
5152,5353.jpg,0,train
5153,5354.jpg,0,test
5154,5355.jpg,0,train
5155,5356.jpg,0,train
5156,5357.jpg,0,test
5157,5358.jpg,0,test
5158,5359.jpg,0,test
5159,5360.jpg,0,train
5160,5361.jpg,0,train
5161,5362.jpg,0,train
5162,5363.jpg,0,val
5163,5364.jpg,0,train
5164,5365.jpg,0,train
5165,5366.jpg,0,train
5166,5367.jpg,0,test
5167,5368.jpg,0,train
5168,5369.jpg,0,train
5169,5370.jpg,0,train
5170,5371.jpg,0,train
5171,5372.jpg,0,train
5172,5373.jpg,0,train
5173,5374.jpg,0,train
5174,5375.jpg,0,train
5175,5376.jpg,0,test
5176,5377.jpg,0,test
5177,5378.jpg,0,test
5178,5379.jpg,0,train
5179,5380.jpg,0,test
5180,5381.jpg,0,train
5181,5382.jpg,0,train
5182,5383.jpg,0,train
5183,5384.jpg,0,train
5184,5385.jpg,0,train
5185,5386.jpg,0,train
5186,5387.jpg,0,train
5187,5388.jpg,0,train
5188,5389.jpg,0,train
5189,5390.jpg,0,train
5190,5391.jpg,0,train
5191,5392.jpg,0,train
5192,5393.jpg,0,test
5193,5394.jpg,0,train
5194,5395.jpg,0,val
5195,5396.jpg,0,train
5196,5397.jpg,0,test
5197,5398.jpg,0,train
5198,5399.jpg,0,train
5199,5400.jpg,0,train
5200,5401.jpg,0,train
5201,5402.jpg,0,test
5202,5403.jpg,0,val
5203,5404.jpg,0,test
5204,5405.jpg,0,val
5205,5406.jpg,0,val
5206,5407.jpg,0,train
5207,5408.jpg,0,train
5208,5409.jpg,0,train
5209,5410.jpg,0,train
5210,5411.jpg,0,val
5211,5412.jpg,0,val
5212,5413.jpg,0,test
5213,5414.jpg,0,train
5214,5415.jpg,0,train
5215,5416.jpg,0,train
5216,5417.jpg,0,val
5217,5418.jpg,0,train
5218,5419.jpg,0,val
5219,5420.jpg,0,test
5220,5421.jpg,0,train
5221,5422.jpg,0,train
5222,5423.jpg,0,train
5223,5424.jpg,0,train
5224,5425.jpg,0,train
5225,5426.jpg,0,test
5226,5427.jpg,0,train
5227,5428.jpg,0,train
5228,5429.jpg,0,train
5229,5430.jpg,0,val
5230,5431.jpg,0,train
5231,5432.jpg,0,test
5232,5433.jpg,0,train
5233,5434.jpg,0,train
5234,5435.jpg,0,train
5235,5436.jpg,0,train
5236,5437.jpg,0,train
5237,5438.jpg,0,train
5238,5439.jpg,0,test
5239,5440.jpg,0,test
5240,5441.jpg,0,train
5241,5442.jpg,0,train
5242,5443.jpg,0,train
5243,5444.jpg,0,test
5244,5445.jpg,0,train
5245,5446.jpg,0,test
5246,5447.jpg,0,train
5247,5448.jpg,0,train
5248,5449.jpg,0,train
5249,5450.jpg,0,val
5250,5451.jpg,0,train
5251,5452.jpg,0,train
5252,5453.jpg,0,train
5253,5454.jpg,0,train
5254,5455.jpg,0,train
5255,5456.jpg,0,train
5256,5457.jpg,0,train
5257,5458.jpg,0,train
5258,5459.jpg,0,train
5259,5460.jpg,0,train
5260,5461.jpg,0,test
5261,5462.jpg,0,train
5262,5463.jpg,0,train
5263,5464.jpg,0,train
5264,5465.jpg,0,val
5265,5466.jpg,0,train
5266,5467.jpg,0,train
5267,5468.jpg,0,test
5268,5469.jpg,0,train
5269,5470.jpg,0,train
5270,5471.jpg,0,train
5271,5472.jpg,0,train
5272,5473.jpg,0,train
5273,5474.jpg,0,train
5274,5475.jpg,0,train
5275,5476.jpg,0,train
5276,5477.jpg,0,train
5277,5478.jpg,0,train
5278,5479.jpg,0,train
5279,5480.jpg,0,train
5280,5481.jpg,0,val
5281,5482.jpg,0,test
5282,5483.jpg,0,test
5283,5484.jpg,0,train
5284,5485.jpg,0,train
5285,5486.jpg,0,train
5286,5487.jpg,0,test
5287,5488.jpg,0,train
5288,5489.jpg,0,train
5289,5490.jpg,0,train
5290,5491.jpg,0,test
5291,5492.jpg,0,train
5292,5493.jpg,0,train
5293,5494.jpg,0,train
5294,5495.jpg,0,train
5295,5496.jpg,0,val
5296,5497.jpg,0,test
5297,5498.jpg,0,val
5298,5499.jpg,0,train
5299,5500.jpg,0,train
5300,5501.jpg,0,train
5301,5502.jpg,0,train
5302,5503.jpg,0,train
5303,5504.jpg,0,train
5304,5505.jpg,0,train
5305,5506.jpg,0,train
5306,5507.jpg,0,train
5307,5508.jpg,0,train
5308,5509.jpg,0,train
5309,5510.jpg,0,train
5310,5511.jpg,0,train
5311,5512.jpg,0,train
5312,5513.jpg,0,train
5313,5514.jpg,0,test
5314,5515.jpg,0,train
5315,5516.jpg,0,val
5316,5517.jpg,0,train
5317,5518.jpg,0,val
5318,5519.jpg,0,train
5319,5520.jpg,0,train
5320,5521.jpg,0,train
5321,5522.jpg,0,train
5322,5523.jpg,0,test
5323,5524.jpg,0,train
5324,5525.jpg,0,train
5325,5526.jpg,0,test
5326,5527.jpg,0,train
5327,5528.jpg,0,train
5328,5529.jpg,0,test
5329,5530.jpg,0,train
5330,5531.jpg,0,train
5331,5532.jpg,0,test
5332,5533.jpg,0,train
5333,5534.jpg,0,test
5334,5535.jpg,0,test
5335,5536.jpg,0,val
5336,5537.jpg,0,train
5337,5538.jpg,0,test
5338,5539.jpg,0,train
5339,5540.jpg,0,train
5340,5541.jpg,0,test
5341,5542.jpg,0,train
5342,5543.jpg,0,train
5343,5544.jpg,0,test
5344,5545.jpg,0,train
5345,5546.jpg,0,train
5346,5547.jpg,0,train
5347,5548.jpg,0,test
5348,5549.jpg,0,test
5349,5550.jpg,0,train
5350,5551.jpg,0,train
5351,5552.jpg,0,train
5352,5553.jpg,0,train
5353,5554.jpg,0,train
5354,5555.jpg,0,train
5355,5556.jpg,0,train
